,Log,KNN 8,SVM rbf,RF 7,ET 5,XGB
27,0.8554353164933124,0.5,0.9441317406315042,0.7010449446656208,0.7461592949526143,0.8096008
28,0.3133688104930379,0.25,0.15702229754061106,0.2867749537295852,0.387030176251284,0.24747723
29,0.9039353589918994,0.875,0.8535464034554521,0.9156859293074536,0.8800857248549098,0.9523351
30,0.6904963272895386,0.75,0.8408005436098785,0.6080209770551379,0.7739475738159218,0.7539974
31,0.011446463625934822,0.0,0.06380730465153084,0.0,0.00531917813023313,0.008043647
32,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
33,0.9301351140382366,0.875,0.891174768816404,0.8923974296097242,0.7739475738159218,0.9173614
34,0.6088235455768335,0.625,0.8396569415484454,0.7150405409201215,0.6646366310412879,0.7930241
35,0.5487488212707679,0.75,0.8367545030185507,0.6403836193576551,0.7134401961294566,0.873304
36,0.9041744647284949,0.875,0.8536221418779916,0.8976936623218328,0.8800857248549098,0.8914175
37,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
38,0.6516326255094429,0.75,0.30351682784411294,0.9232983996340364,0.8059095101764091,0.92434627
39,0.20057765683595374,0.375,0.14343487049688092,0.0028838014485073307,0.013005928853754942,0.0026823878
40,0.3226529139518567,0.25,0.22584266987552296,0.4603849321390733,0.387030176251284,0.67962515
41,0.2837954844012589,0.375,0.20201006083472373,0.6934939997781379,0.09213845083547925,0.34595037
42,0.9039353589918994,0.875,0.8535464034554521,0.9156859293074536,0.8800857248549098,0.9523351
43,0.1653182112903634,0.125,0.14950765669373015,0.03262881502436117,0.0714258531132304,0.08350724
44,0.3133688104930379,0.25,0.15702229754061106,0.2867749537295852,0.387030176251284,0.24747723
45,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
46,0.9574766493218255,1.0,0.9059827402934765,0.9115140118594665,0.8800857248549098,0.91115534
47,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
48,0.9465839995611464,0.875,0.8996970281330737,0.9057772882146898,0.8800857248549098,0.92152286
49,0.45440332480793766,0.625,0.2383571768960104,0.8667848427663407,0.8059095101764091,0.9346891
50,0.8893317230486352,1.0,0.8944573618555081,0.9748350515758153,0.9188145410209155,0.9395887
51,0.9080738915196158,0.875,0.8535213113949556,0.8813284878380462,0.8800857248549098,0.8495482
52,0.020328423951602947,0.0,0.09459051513528606,0.07238095238095238,0.03173463777825092,0.0036681294
53,0.15390878546589715,0.25,0.15302447256273943,0.11884049757285262,0.08601066719659405,0.10270226
54,0.8149221994366858,0.875,0.8534752399912702,0.6007834896390342,0.7739475738159218,0.7559824
55,0.7880685103269647,0.625,0.8532226244216599,0.5794885368762105,0.7739475738159218,0.42238903
56,0.18500210008629425,0.5,0.11936614942712315,0.110043766619828,0.08601066719659405,0.11872268
57,0.9041744647284949,0.875,0.8536221418779916,0.8976936623218328,0.8800857248549098,0.8914175
58,0.2860507738301209,0.125,0.1943997005305878,0.08805693827328787,0.0714258531132304,0.033503354
59,0.8971903180391427,1.0,0.8534880879984396,0.9726453282556571,0.9188145410209155,0.9294698
60,0.9082719609606013,0.75,0.8535878520559774,0.8976936623218328,0.8800857248549098,0.82003367
61,0.013456287285513402,0.0,0.07299429034549552,0.0,0.00531917813023313,0.008043647
62,0.7378057227987287,0.5,0.8586876354126873,0.752580358487039,0.6593220074671646,0.92277116
63,0.802667215461274,1.0,0.8535065186626362,0.9886570500282482,0.9188145410209155,0.9663152
64,0.6904963272895386,0.75,0.8408005436098785,0.6080209770551379,0.7739475738159218,0.7539974
65,0.1173794367519656,0.0,0.15383419723408098,0.0063873015873015864,0.14919526528222163,0.047017455
66,0.06831241080445805,0.0,0.11866365688051117,0.110043766619828,0.08601066719659405,0.15229905
67,0.9079566549002798,0.75,0.853481842863449,0.8674545850690437,0.8800857248549098,0.95120263
68,0.8622112127775822,0.875,0.7779051103816655,0.3775476825548033,0.7347387510944487,0.30567175
69,0.9480152059554068,0.875,0.9002002925100105,0.9257475979383357,0.8800857248549098,0.92858315
70,0.8239585083918246,1.0,0.8535482705518305,0.8923974296097242,0.7739475738159218,0.90724134
71,0.8921060259934911,1.0,0.749312425873353,0.9232983996340364,0.8059095101764091,0.92434627
72,0.8273601357324586,1.0,0.8726060912569539,0.9596485970865387,0.8978406759821651,0.9235806
73,0.9465838464956111,0.875,0.8996969726753163,0.9057772882146898,0.8800857248549098,0.92152286
74,0.7059565971939108,0.5,0.8233230725043188,0.23414082504029401,0.6206744601028563,0.20114881
75,0.8762789665033337,1.0,0.8399135454762331,0.9310652787055079,0.8800857248549098,0.9243955
76,0.9039353589918994,0.875,0.8535464034554521,0.9156859293074536,0.8800857248549098,0.9523351
77,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
78,0.061398438463694416,0.0,0.1211460213488459,0.006692307692307693,0.012656690746474027,0.033890724
79,0.11045804665663916,0.5,0.13213418564968718,0.0034262210783658135,0.013005928853754942,0.01781702
80,0.9076998789872229,1.0,0.8533951824311925,0.8942851974429269,0.8800857248549098,0.9447177
81,0.9034322222538916,0.625,0.8533862325022709,0.8826775339738885,0.8800857248549098,0.8186707
82,0.313447538091275,0.125,0.1570346682020931,0.31086415770916515,0.387030176251284,0.22840452
83,0.6327863478514599,0.75,0.8216561221090348,0.8487928223645194,0.7739475738159218,0.86557776
84,0.18500210008629425,0.5,0.11936614942712315,0.110043766619828,0.08601066719659405,0.11872268
85,0.5002422756171696,0.625,0.32322798293137583,0.6038640831680339,0.8059095101764091,0.5771707
86,0.9939595329867815,1.0,0.987906949664647,0.9872548962818424,0.9448302503205976,0.9850963
87,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
88,0.34836339485911516,0.125,0.40894864715552576,0.015352909745331354,0.07274153478430588,0.04769057
89,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
90,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
91,0.9080558243612682,1.0,0.8535152329881649,0.8881387028067104,0.8800857248549098,0.86250955
92,0.7123924687092111,0.75,0.8308734658799649,0.5609076129108557,0.7739475738159218,0.73710495
93,0.8336078375548819,0.875,0.860271296174421,0.7504502600227166,0.8023274356628001,0.5965973
94,0.9640761743320385,1.0,0.8974846418180835,0.9310652787055079,0.8800857248549098,0.95359975
95,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
96,0.7481626132010362,0.75,0.8534746375042364,0.6960048529462417,0.7739475738159218,0.84666896
97,0.47721394343614365,0.375,0.7652487786463901,0.5923981052793751,0.7739475738159218,0.6422227
98,0.06310202171888124,0.0,0.09945550441312367,0.0034262210783658135,0.00531917813023313,0.0120565295
99,0.7630697313529882,0.875,0.8534084743079303,0.7935574933059857,0.7134401961294566,0.9137419
100,0.30307343985519286,0.625,0.20057380923404353,0.35564119831983076,0.387030176251284,0.5919446
101,0.9531855137450459,0.875,0.8805294674140001,0.9610504670807213,0.9448302503205976,0.95635104
102,0.6625015823298842,0.5,0.7959446603243225,0.958105083539827,0.8978406759821651,0.9310011
103,0.9627605244104445,1.0,0.8931863054240073,0.956474633880934,0.9448302503205976,0.98271006
104,0.9805404382005287,1.0,0.9257132423376818,0.9807714557348269,0.9448302503205976,0.9922342
105,0.9039353589918994,0.875,0.8535464034554521,0.9156859293074536,0.8800857248549098,0.9523351
106,0.3135673616435788,0.125,0.15705352287591431,0.26331995830422317,0.387030176251284,0.28927016
107,0.90397719228636,0.75,0.8535596722093562,0.9027803927288215,0.8800857248549098,0.8645035
108,0.9229713915795545,0.875,0.8699317482836124,0.9156859293074536,0.8800857248549098,0.96655667
109,0.6466544772629307,0.75,0.3024067811789647,0.062403808736666525,0.8059095101764091,0.5396242
110,0.8882781552048759,0.625,0.8685305081528519,0.9624673617844584,0.8978406759821651,0.9379387
111,0.6503113012225784,0.75,0.30321611471505,0.7138023189407224,0.8059095101764091,0.7905588
112,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
113,0.407815720153234,0.75,0.20793555591243013,0.6684058676932786,0.3993682880945452,0.7072793
114,0.31709299186810824,0.625,0.20558728777016871,0.48701888184679865,0.8059095101764091,0.6998168
115,0.9080324058677869,1.0,0.8535073520234431,0.833779499682013,0.8800857248549098,0.8333503
116,0.9640039181484727,0.75,0.8974420025735919,0.9115140118594665,0.8800857248549098,0.91115534
117,0.9500515564734657,1.0,0.9068742456264713,0.945855202988325,0.8978406759821651,0.9627425
118,0.3106303243660635,0.375,0.7442370376521243,0.7473784282067683,0.7134401961294566,0.853438
119,0.7845595960661178,1.0,0.7897541061959182,0.9659150823482484,0.7347387510944487,0.94606435
120,0.9030525256922786,1.0,0.9004150330109045,0.943148588626218,0.8978406759821651,0.9588476
121,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
122,0.6057260842295887,1.0,0.8535288854095769,0.8697559859862365,0.7134401961294566,0.92618376
123,0.1358248586876658,0.125,0.13318674939932043,0.06364493526841092,0.09213845083547925,0.025084794
124,0.841789790038064,0.875,0.8535306483320991,0.958105083539827,0.8978406759821651,0.9224586
125,0.17913814152644303,0.0,0.2098337470173586,0.005587301587301587,0.14919526528222163,0.00933516
126,0.9230127941115103,0.875,0.8699492043476459,0.9115140118594665,0.8800857248549098,0.91115534
127,0.9083036640273965,0.625,0.853598486084422,0.8565054680782531,0.8800857248549098,0.77213264
128,0.18495783178697034,0.125,0.16740877021273692,0.006012579909966034,0.013005928853754942,0.0174644
129,0.9641180060972641,1.0,0.8975092579160732,0.8928829358529546,0.8800857248549098,0.9446949
130,0.9229713915795545,0.875,0.8699317482836124,0.9156859293074536,0.8800857248549098,0.96655667
131,0.9083372976522,0.625,0.8536097626802409,0.9200684455193292,0.8800857248549098,0.9085407
132,0.512191804150369,0.625,0.29124735566170473,0.28136708196789084,0.387030176251284,0.44021446
133,0.15390878546589715,0.25,0.15302447256273943,0.11884049757285262,0.08601066719659405,0.10270226
134,0.8229882246262877,1.0,0.853352271112379,0.8926039094613589,0.7739475738159218,0.8620567
135,0.6994594389630375,1.0,0.8533844369942214,0.9145699811604652,0.7739475738159218,0.9411746
136,0.08395206834997748,0.125,0.09921146101976899,0.33864167548524393,0.08601066719659405,0.13612503
137,0.4774884131421171,0.75,0.8092141061337327,0.5420564385822783,0.7134401961294566,0.6484543
138,0.9550839937208051,1.0,0.881629736424272,0.9573437368709672,0.9448302503205976,0.9875729
139,0.6450803604306582,0.75,0.7995312468985165,0.9623152637532055,0.8978406759821651,0.9235806
140,0.44680098649760136,0.75,0.30485377210075326,0.9473632941932086,0.8059095101764091,0.9043488
141,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
142,0.45530249568956693,0.625,0.23851291890248322,0.5287081020789025,0.8059095101764091,0.6203643
143,0.9084503893382074,0.625,0.8536476419960353,0.9184747700334323,0.8800857248549098,0.9108656
144,0.8304443789974166,0.875,0.85360365953299,0.8979775479080376,0.7739475738159218,0.92530036
145,0.7267069246574723,0.75,0.838455439073667,0.9398210203879485,0.7134401961294566,0.9308595
146,0.9406236037015795,0.75,0.8723731208166923,0.5727785550742825,0.8130751091155304,0.70341647
147,0.9022286090811847,1.0,0.8532226537996107,0.7746021656767638,0.8059095101764091,0.841766
148,0.7103708403406628,0.875,0.8366457085130861,0.9434993257827426,0.7134401961294566,0.9358541
149,0.855500476386712,0.875,0.8641149055765562,0.8926039094613589,0.7739475738159218,0.9236952
150,0.9297761054217023,0.875,0.8910474649822555,0.8968947047707827,0.7739475738159218,0.9236952
151,0.10424392106643765,0.0,0.11638221061993413,0.019089493153641845,0.09213845083547925,0.079756975
152,0.9639627073632655,0.75,0.8974176159758542,0.8761284001918475,0.8800857248549098,0.91060716
153,0.9580734140802234,1.0,0.9062859838046813,0.8998228238992582,0.8800857248549098,0.9812697
154,0.9532924269521589,1.0,0.8805848485340451,0.9856382069175222,0.9448302503205976,0.9528041
155,0.911714398203735,0.75,0.9001409916566078,0.7969786543274824,0.7769155644119021,0.72186285
156,0.31349451284505203,0.0,0.15704205603958,0.2528416149332142,0.387030176251284,0.28927016
157,0.903882856506145,1.0,0.8535297400042456,0.8761284001918475,0.8800857248549098,0.87565434
158,0.903683561914788,0.75,0.8534663797868841,0.8849339831770366,0.8800857248549098,0.85447264
159,0.8969722496815515,1.0,0.8534171878730522,0.9788350515758153,0.9188145410209155,0.9395887
160,0.9804826748507309,0.875,0.9264676595320258,0.8761284001918475,0.8800857248549098,0.91060716
161,0.05548917981703627,0.125,0.11077606621619532,0.05524651281487211,0.08601066719659405,0.09419048
162,0.90397719228636,0.75,0.8535596722093562,0.9027803927288215,0.8800857248549098,0.8645035
163,0.9551670626401088,1.0,0.8816755431766305,0.956474633880934,0.9448302503205976,0.9890887
164,0.8009168871227879,1.0,0.8531735950639643,0.9748350515758153,0.9188145410209155,0.9395887
165,0.4183860244508466,0.0,0.3122289473568511,0.03148007167353917,0.18660190434338544,0.19852763
166,0.01477475666007555,0.0,0.08756898285527115,0.0007399933399933399,0.00531917813023313,0.0055282116
167,0.903901147878126,0.875,0.8489084369397427,0.931643524693702,0.8059095101764091,0.96185523
168,0.833163455530743,0.75,0.8759841350995309,0.9036744163403904,0.7739475738159218,0.9371748
169,0.6319677551413428,0.5,0.8094762977939466,0.6549093135580812,0.8101532631066607,0.54806167
170,0.7004911614490567,1.0,0.8352982171531942,0.6966427614429737,0.7739475738159218,0.84666896
171,0.8024544161754763,1.0,0.8534662895468336,0.9896570500282482,0.9188145410209155,0.9835053
172,0.22013775495418397,0.125,0.1529726545884519,0.011351973516679398,0.10533153104205731,0.01891929
173,0.9080324058677869,1.0,0.8535073520234431,0.833779499682013,0.8800857248549098,0.8333503
174,0.7674897352283798,0.75,0.8560936896533611,0.7969786543274824,0.7769155644119021,0.72186285
175,0.9504853085799677,0.875,0.8955842712883421,0.9257475979383357,0.8800857248549098,0.9333085
176,0.8022160258539018,1.0,0.8534211409871175,0.8468903833615817,0.9188145410209155,0.9306297
177,0.14748207662312507,0.625,0.15799988931683434,0.1688441924031444,0.08601066719659405,0.15902859
178,0.8229882246262877,1.0,0.853352271112379,0.8926039094613589,0.7739475738159218,0.8620567
179,0.9496652574461912,1.0,0.8801337451821247,0.933311868973589,0.8665375427102178,0.9469942
180,0.8918784730272877,1.0,0.7492024334897108,0.9228505363861732,0.8059095101764091,0.93514895
181,0.6892239607637989,0.875,0.8468359836200098,0.9145699811604652,0.7739475738159218,0.89182013
182,0.5212701993772216,0.875,0.7582406626404896,0.5649082251082252,0.14919526528222163,0.27507067
183,0.04533712276155433,0.0,0.15248274114552052,0.006692307692307693,0.012656690746474027,0.033890724
184,0.34289937938180526,0.25,0.1978789174100226,0.26880997277161756,0.387030176251284,0.44021446
185,0.7459977192995422,0.75,0.8530476977567399,0.8576817112534083,0.7739475738159218,0.9487599
186,0.443543448624914,0.75,0.304187122893424,0.465716241184972,0.8059095101764091,0.6910545
187,0.8330599416689534,0.75,0.8759631805478593,0.5761566405958595,0.7739475738159218,0.6573845
188,0.9801363503283526,1.0,0.9253800617861356,0.978475671388576,0.9448302503205976,0.9768403
189,0.9229713915795545,0.875,0.8699317482836124,0.9156859293074536,0.8800857248549098,0.96655667
190,0.08830480595992296,0.0,0.11579947779338566,0.11884049757285262,0.08601066719659405,0.10270226
191,0.8299041692300893,1.0,0.8534892463165842,0.8926039094613589,0.7739475738159218,0.9310715
192,0.46694574522338783,0.75,0.2276235160730959,0.376441940213936,0.387030176251284,0.05514252
193,0.11886861640097257,0.0,0.15302055216084942,0.02179504323887303,0.027744895004992304,0.105899036
194,0.02700295407518638,0.0,0.0972295564865267,0.0007399933399933399,0.061256328410976904,0.016196072
195,0.02902925542305068,0.0,0.10494878541029666,0.0,0.00531917813023313,0.0017297268
196,0.9230127941115103,0.875,0.8699492043476459,0.9115140118594665,0.8800857248549098,0.91115534
197,0.9802616968091432,1.0,0.9254850242548716,0.9799379702837108,0.9448302503205976,0.99278146
198,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
199,0.18399780983470493,0.5,0.11918904664043865,0.11884049757285262,0.08601066719659405,0.12776124
200,0.9034322222538916,0.625,0.8533862325022709,0.8826775339738885,0.8800857248549098,0.8186707
201,0.9944285641942389,1.0,0.9842386022570838,0.9872548962818424,0.9448302503205976,0.9907281
202,0.9234039409919127,1.0,0.870113596959085,0.9201890557477179,0.8800857248549098,0.96541035
203,0.9640799129865042,1.0,0.897486843920392,0.8954416100214468,0.8800857248549098,0.88430226
204,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
205,0.40655236442694087,0.25,0.2851033531247631,0.9067483414657238,0.8059095101764091,0.81326634
206,0.8365520681843445,0.875,0.8533971761584188,0.9326422111287029,0.8023274356628001,0.6820972
207,0.9047254950554465,0.75,0.8714755943589174,0.7768840012181615,0.9448302503205976,0.7836581
208,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
209,0.571662639661124,0.625,0.8048109833851941,0.5804184330581881,0.7739475738159218,0.70080054
210,0.9554419227803764,1.0,0.8818262088355248,0.9852991898745622,0.9448302503205976,0.9839389
211,0.11438882274353923,0.125,0.14744262942639458,0.04984078129149354,0.08601066719659405,0.08881223
212,0.9082644797084519,0.75,0.8535853419852123,0.9310652787055079,0.8800857248549098,0.90749264
213,0.8229882246262877,1.0,0.853352271112379,0.8926039094613589,0.7739475738159218,0.8620567
214,0.9583499681338443,1.0,0.9064239165286426,0.8728009312716688,0.8800857248549098,0.9339191
215,0.03030628428995874,0.0,0.09701698943623395,0.008333245909233313,0.0714258531132304,0.010435939
216,0.3030490729025368,0.625,0.20056915902138278,0.34945872088441216,0.387030176251284,0.14698493
217,0.7628564187752589,0.875,0.8533707734095204,0.8597879729528911,0.7134401961294566,0.9137419
218,0.0204005083801313,0.125,0.07974307541744426,0.029891199564776528,0.08601066719659405,0.028666258
219,0.7260446832179528,1.0,0.8350041872651881,0.9505041789971005,0.7461592949526143,0.8917974
220,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
221,0.8229882246262877,1.0,0.853352271112379,0.8926039094613589,0.7739475738159218,0.8620567
222,0.9639627073632655,0.75,0.8974176159758542,0.8761284001918475,0.8800857248549098,0.91060716
223,0.9039353589918994,0.875,0.8535464034554521,0.9156859293074536,0.8800857248549098,0.9523351
224,0.5977600168445141,0.625,0.8220458196826078,0.391986616433994,0.6646366310412879,0.23953003
225,0.9075999338643566,1.0,0.8533613721520035,0.8942851974429269,0.8800857248549098,0.9447177
226,0.8308443353488377,0.875,0.8536880394048986,0.8923974296097242,0.7739475738159218,0.92530036
227,0.9082644797084519,0.75,0.8535853419852123,0.9310652787055079,0.8800857248549098,0.90749264
228,0.8299041692300893,1.0,0.8534892463165842,0.8926039094613589,0.7739475738159218,0.9310715
229,0.9030524478105648,1.0,0.8535405446852544,0.9473632941932086,0.8059095101764091,0.9218271
230,0.09114870365767636,0.0,0.12568890577323616,0.07306812196860159,0.05842029396423885,0.08147156
231,0.9532070102828915,0.875,0.8805406184388243,0.9779057188457143,0.9448302503205976,0.8968616
232,0.9296229828998077,0.875,0.8909928497019487,0.9051553230196082,0.7739475738159218,0.9236952
233,0.7099124687044169,0.875,0.740016069464435,0.008240862405568289,0.12345183179393696,0.08558494
234,0.8308443353488377,0.875,0.8536880394048986,0.8923974296097242,0.7739475738159218,0.92530036
235,0.303369147794867,0.625,0.2006303542844743,0.3212411587056273,0.387030176251284,0.35335737
236,0.9612958725294506,1.0,0.9124261272542388,0.8926039094613589,0.7739475738159218,0.9236952
237,0.2917273884577639,0.0,0.16586371589162885,0.04098651682521332,0.0714258531132304,0.07466817
238,0.8308443353488377,0.875,0.8536880394048986,0.8923974296097242,0.7739475738159218,0.92530036
239,0.8557220392837993,0.875,0.8641742640941548,0.8968947047707827,0.7739475738159218,0.9236952
240,0.6503113012225784,0.75,0.30321611471505,0.7138023189407224,0.8059095101764091,0.7905588
241,0.1989728158109948,0.375,0.143141156299037,0.0060213567540369954,0.013005928853754942,0.010217428
242,0.8239585083918246,1.0,0.8535482705518305,0.8923974296097242,0.7739475738159218,0.90724134
243,0.9083097577755683,0.625,0.8536005295621791,0.9160684455193292,0.8800857248549098,0.9085407
244,0.953309175773099,1.0,0.8805935065674112,0.9781995094684824,0.9448302503205976,0.934601
245,0.6703472539966044,0.625,0.8504723313541414,0.6646505037037026,0.7134401961294566,0.46316105
246,0.30317522438009736,0.625,0.200593249070893,0.328254656385904,0.387030176251284,0.3556021
247,0.053952264106138514,0.0,0.07530965971442284,0.012937832102537987,0.00531917813023313,0.011145234
248,0.24632653564876106,0.625,0.7030283247556187,0.6815117588272706,0.7134401961294566,0.26733196
249,0.9600683704357182,1.0,0.9116744935306584,0.919233984955632,0.7771305136488633,0.9236952
250,0.9041666845491608,1.0,0.8536196813339778,0.9310652787055079,0.8800857248549098,0.9425807
251,0.3291247912887807,0.75,0.3234293936381379,0.7622705872330745,0.8059095101764091,0.90874755
252,0.789580900885218,0.625,0.8535308660223823,0.5761566405958595,0.7739475738159218,0.6573845
253,0.9745002598971225,1.0,0.9207297769134815,0.9455884309362913,0.9448302503205976,0.88218755
254,0.5048166045422873,0.25,0.29696294879992546,0.7729097291130029,0.8059095101764091,0.8606254
255,0.27180482522828875,0.375,0.2301541635765133,0.311343163642477,0.387030176251284,0.370059
256,0.043041087253660515,0.0,0.09559016482296823,0.029891199564776528,0.08601066719659405,0.0403561
257,0.010572320109045519,0.0,0.0700449149744094,0.0,0.00531917813023313,0.0071528554
258,0.026539322265762055,0.125,0.0953749091136586,0.0,0.00531917813023313,0.0017297268
259,0.13033819272030722,0.25,0.12828879181045363,0.006642094094238831,0.00531917813023313,0.0111579895
260,0.9299269030121675,0.875,0.8733069345683667,0.8968971840152551,0.8665375427102178,0.8843293
261,0.5158824060283587,0.875,0.7463587395280157,0.07953679653679652,0.07523813416180235,0.22731334
262,0.41882113107977914,0.625,0.7876591739496398,0.5420564385822783,0.7134401961294566,0.4061566
263,0.7648054908750295,0.875,0.8138622230769473,0.9239054903170641,0.7739475738159218,0.9504712
264,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
265,0.856323657925693,0.875,0.8643349066091393,0.8923974296097242,0.7739475738159218,0.9173614
266,0.9939667744418411,1.0,0.9879101868375492,0.9872548962818424,0.9448302503205976,0.9907281
267,0.9475552707855514,0.875,0.9000419571651685,0.8018494988732215,0.8800857248549098,0.70308405
268,0.10107333422377895,0.0,0.1426123328989287,0.012333245909233313,0.0714258531132304,0.02668202
269,0.055185497830082975,0.125,0.10800964818174905,0.008333245909233313,0.0714258531132304,0.023434818
270,0.5899011789670121,0.75,0.8455152261224207,0.764257978870999,0.7134401961294566,0.7820461
271,0.9666263813947189,0.875,0.8852785285844758,0.8030602450087697,0.9448302503205976,0.7038015
272,0.06340772474365963,0.0,0.0995768962773506,0.005477531566463272,0.00531917813023313,0.009913385
273,0.7626245317471263,0.625,0.8419027325183794,0.9145699811604652,0.7739475738159218,0.93480384
274,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
275,0.08252065438083522,0.0,0.14309941473605134,0.03686657924256664,0.0714258531132304,0.052704692
276,0.5531098554777908,0.25,0.26555544835512135,0.29195356516664794,0.387030176251284,0.3693726
277,0.948743864188686,0.875,0.8904697155925424,0.8030602450087697,0.8978406759821651,0.959936
278,0.8902799630760514,1.0,0.8946836040872926,0.9896570500282482,0.9188145410209155,0.9835053
279,0.5048021235009397,0.25,0.2969596388725536,0.4991935032763072,0.8059095101764091,0.8353137
280,0.9640039181484727,0.75,0.8974420025735919,0.9115140118594665,0.8800857248549098,0.91115534
281,0.9531928802294288,0.875,0.8805332895672152,0.9763644998315961,0.9448302503205976,0.895096
282,0.9075582118616237,1.0,0.8533472449884244,0.8826775339738885,0.8800857248549098,0.9374559
283,0.907991553038131,0.75,0.85349359802311,0.8761284001918475,0.8800857248549098,0.90930873
284,0.7684144065471006,0.75,0.8562810719789188,0.8530344053740696,0.7769155644119021,0.86839926
285,0.9227652270200973,0.875,0.8698446695210676,0.8849339831770366,0.8800857248549098,0.93157107
286,0.9034322222538916,0.625,0.8533862325022709,0.8826775339738885,0.8800857248549098,0.8186707
287,0.9080420395412606,1.0,0.8535105943173124,0.9156859293074536,0.8800857248549098,0.9554751
288,0.855500476386712,0.875,0.8641149055765562,0.8926039094613589,0.7739475738159218,0.9236952
289,0.31348000366418116,0.125,0.15703977361956076,0.29195356516664794,0.387030176251284,0.28927016
290,0.14498658162196354,0.125,0.15302924194945028,0.005863782306321985,0.09213845083547925,0.012301326
291,0.009592211328921074,0.0,0.05278478213377866,0.0,0.00531917813023313,0.0013870001
292,0.6112225060569669,0.75,0.7607348370356134,0.8944752095345929,0.7739475738159218,0.6475985
