,Log,KNN 8,SVM rbf,RF 7,ET 5,XGB
37,0.8516328166550837,0.875,0.8505598969099735,0.9004562387055035,0.8800857248549095,0.8883179
38,0.4082652924271696,0.875,0.4213040555291308,0.9092181540466199,0.8059095101764091,0.9402331
39,0.06783504081296488,0.0,0.14534578730298983,0.0811734878099212,0.013005928853754942,0.0025452971
40,0.22539392942264302,0.375,0.27879112189988,0.6905047757028427,0.38703017625128394,0.69026047
41,0.4082652924271696,0.25,0.19749785476564766,0.45921130693764634,0.09213845083547925,0.27826077
42,0.8516328166550837,0.875,0.8535691033518704,0.9054336438597044,0.8800857248549095,0.94906574
43,0.18305485912898867,0.125,0.15004127402221404,0.03246670601757085,0.0714258531132304,0.08082569
44,0.22539392942264302,0.125,0.17358051746450434,0.24040657189386144,0.38703017625128394,0.27275783
45,0.8516328166550837,1.0,0.8537762119575205,0.8977353491712704,0.8800857248549095,0.8883179
46,0.8516328166550837,1.0,0.9052855137756177,0.9202583076790889,0.8800857248549095,0.8727538
47,0.22539392942264302,0.125,0.17389147494275511,0.23064598324823088,0.38703017625128394,0.30245876
48,0.8516328166550837,0.75,0.902241901791778,0.8984884105316627,0.8800857248549095,0.90764534
49,0.4082652924271696,0.625,0.38246662855212177,0.6995286166227851,0.8059095101764091,0.918811
50,0.8082084241121932,1.0,0.8520110194734379,0.9591036353709343,0.9188145410209155,0.9333079
51,0.8516328166550837,0.875,0.8505598969099735,0.8988733184230506,0.8800857248549095,0.8135536
52,0.09573406591791855,0.0,0.08187034860754348,0.012900565590220762,0.03173463777825092,0.0037525296
53,0.22539392942264302,0.125,0.1332859904461754,0.032649086323962545,0.08601066719659406,0.12869531
54,0.8516328166550837,0.5,0.8498302908566078,0.7849599309515884,0.7739475738159217,0.73076653
55,0.8516328166550837,0.625,0.8517741489450383,0.6457861898000584,0.7739475738159217,0.35678953
56,0.22539392942264302,0.125,0.11271288113093021,0.09286090783879361,0.08601066719659406,0.13427168
57,0.8516328166550837,1.0,0.8536641778525913,0.9016932684319318,0.8800857248549095,0.85146266
58,0.18305485912898867,0.125,0.15100503357603146,0.030398589333851894,0.0714258531132304,0.037481546
59,0.8059174607520485,0.875,0.8498252928617601,0.9630004067063999,0.9188145410209155,0.9248143
60,0.8516328166550837,0.875,0.8509818925942865,0.890959888688852,0.8800857248549095,0.85146266
61,0.06783504081296488,0.0,0.07670391450618888,0.008400000000000001,0.00531917813023313,0.0052253604
62,0.676212719514987,0.5,0.8538973463394964,0.6774148507182894,0.6593220074671646,0.90681374
63,0.8082084241121932,1.0,0.8506588748547712,0.962024405247305,0.9188145410209155,0.9716359
64,0.8516328166550837,0.625,0.8498513460014437,0.7614254825928544,0.7739475738159217,0.7168078
65,0.06783504081296488,0.0,0.1489015389857627,0.04358031502929201,0.14919526528222166,0.036040843
66,0.22539392942264302,0.0,0.09501337025123428,0.06004149648453093,0.08601066719659406,0.11831683
67,0.8516328166550837,0.875,0.8497085939909672,0.880973509782698,0.8800857248549095,0.9258815
68,0.7608325799181747,0.875,0.8268343647691401,0.4818365798847173,0.7347387510944487,0.41359586
69,0.8516328166550837,0.75,0.9018150033026898,0.8735915223339994,0.8800857248549095,0.9628632
70,0.8516328166550837,0.875,0.8536905440993986,0.8941023737469556,0.7739475738159217,0.923847
71,0.8059174607520485,1.0,0.849719559209011,0.9061527458543573,0.8059095101764091,0.9402331
72,0.9315552733772805,1.0,0.8517391213231377,0.9055954307455926,0.897840675982165,0.85588294
73,0.8516328166550837,0.75,0.9018150033026898,0.8984884105316627,0.8800857248549095,0.90764534
74,0.7523718685718513,0.5,0.834315046841949,0.16133223009145736,0.6206744601028563,0.20943236
75,0.8516328166550837,1.0,0.8522330544834397,0.8597742720671594,0.8800857248549095,0.94061476
76,0.8516328166550837,1.0,0.8537762119575205,0.9048394038652969,0.8800857248549095,0.94906574
77,0.8516328166550837,1.0,0.8537762119575205,0.8977353491712704,0.8800857248549095,0.8883179
78,0.06783504081296488,0.0,0.10775776876135026,0.014434782608695653,0.012656690746474027,0.02641803
79,0.06783504081296488,0.25,0.10002648246617986,0.1461197808365843,0.013005928853754942,0.029855907
80,0.8516328166550837,0.875,0.8509818925942865,0.9066474936400324,0.8800857248549095,0.90731883
81,0.8516328166550837,0.75,0.8538660764258904,0.8594411349175014,0.8800857248549095,0.88497365
82,0.22539392942264302,0.125,0.17389147494275511,0.24788913483286468,0.38703017625128394,0.2220906
83,0.8516328166550837,0.375,0.8442401632168806,0.7612955865241113,0.7739475738159217,0.90909255
84,0.22539392942264302,0.125,0.1110663996146275,0.06279356884560189,0.08601066719659406,0.13427168
85,0.4082652924271696,0.5,0.4590308586672935,0.5373909218046171,0.8059095101764091,0.52918625
86,0.988113343805357,1.0,0.9858767519526769,0.9612276219767492,0.9448302503205978,0.98174536
87,0.8516328166550837,1.0,0.8537762119575205,0.8977353491712704,0.8800857248549095,0.8883179
88,0.6656659901228856,0.125,0.4209217226631009,0.020913286714434418,0.07274153478430585,0.054030597
89,0.8516328166550837,0.875,0.8518184878597359,0.9031348733244294,0.8800857248549095,0.8883179
90,0.8516328166550837,0.75,0.8538660764258904,0.878692261403708,0.8800857248549095,0.8883179
91,0.8516328166550837,0.875,0.8501354583090984,0.881400676660306,0.8800857248549095,0.85146236
92,0.8516328166550837,0.5,0.8236290661188068,0.6369026144601629,0.7739475738159217,0.7089404
93,0.5894130105363533,1.0,0.8766945348129918,0.7930675863844221,0.8023274356628001,0.68481874
94,0.8516328166550837,1.0,0.864746796085281,0.934171059420723,0.8800857248549095,0.9575892
95,0.8516328166550837,1.0,0.8537762119575205,0.8977353491712704,0.8800857248549095,0.8883179
96,0.8516328166550837,0.875,0.8606875262553026,0.806736751913349,0.7739475738159217,0.78226095
97,0.8516328166550837,0.5,0.8066363963747744,0.46374283119348597,0.7739475738159217,0.56872773
98,0.06783504081296488,0.0,0.0807520046793577,0.007256828830435125,0.00531917813023313,0.010931551
99,0.5894130105363533,0.875,0.8497119923012105,0.8966628074798038,0.7134401961294567,0.91310966
100,0.22539392942264302,0.625,0.17922031014270448,0.5394477971714293,0.38703017625128394,0.5220945
101,0.9315552733772805,1.0,0.8803801263881699,0.9436433840319388,0.9448302503205978,0.9698752
102,0.9315552733772805,0.5,0.8269889594161297,0.86346769246928,0.897840675982165,0.92642397
103,0.9315552733772805,0.875,0.8815581896237167,0.910914153739521,0.9448302503205978,0.9715089
104,0.9315552733772805,1.0,0.9286340648386833,0.9650736381283689,0.9448302503205978,0.97324795
105,0.8516328166550837,1.0,0.853461638583284,0.9057660069920677,0.8800857248549095,0.94906574
106,0.22539392942264302,0.375,0.174758552201446,0.3599190274507346,0.38703017625128394,0.294528
107,0.8516328166550837,1.0,0.8537762119575205,0.8985252989955541,0.8800857248549095,0.8913391
108,0.8516328166550837,0.875,0.8573886605889666,0.9177172797654866,0.8800857248549095,0.94906574
109,0.4082652924271696,0.875,0.4223603982305455,0.4550086600022896,0.8059095101764091,0.5747645
110,0.9315552733772805,1.0,0.8606261609690897,0.9239322272264754,0.897840675982165,0.94126284
111,0.4082652924271696,0.875,0.4172255274996696,0.8795262542800606,0.8059095101764091,0.80343944
112,0.8516328166550837,0.875,0.8509818925942865,0.9020685209638346,0.8800857248549095,0.8883179
113,0.18305485912898867,0.375,0.2530171006079153,0.5835612475113783,0.39936828809454517,0.74135953
114,0.4082652924271696,0.375,0.23545944293497456,0.71217166703154,0.8059095101764091,0.6759074
115,0.8516328166550837,0.875,0.8505598969099735,0.893340478973083,0.8800857248549095,0.7335596
116,0.8516328166550837,1.0,0.8682406942694002,0.9218606702553284,0.8800857248549095,0.8727538
117,0.9315552733772805,1.0,0.8984330135237104,0.9211086031676123,0.897840675982165,0.9706872
118,0.5894130105363533,0.5,0.7877213956493415,0.6407950064619848,0.7134401961294567,0.7389705
119,0.7608325799181747,1.0,0.8187955111040252,0.9278978339438669,0.7347387510944487,0.955389
120,0.9315552733772805,0.875,0.8728327604338204,0.9446264116175135,0.897840675982165,0.9282866
121,0.8516328166550837,1.0,0.8537762119575205,0.8977353491712704,0.8800857248549095,0.8883179
122,0.5894130105363533,1.0,0.839477061694765,0.872603949691251,0.7134401961294567,0.9181605
123,0.4082652924271696,0.125,0.14882174347933178,0.022031172091702467,0.09213845083547925,0.034002304
124,0.9315552733772805,0.5,0.8465977753653539,0.9137760251628789,0.897840675982165,0.92642397
125,0.06783504081296488,0.0,0.1545289662976224,0.16810950072132474,0.14919526528222166,0.008255422
126,0.8516328166550837,1.0,0.856972189717383,0.9176325031137974,0.8800857248549095,0.8727538
127,0.8516328166550837,0.875,0.8518184878597359,0.8734418053771165,0.8800857248549095,0.81845427
128,0.06783504081296488,0.0,0.14099749529975145,0.020402107205555145,0.013005928853754942,0.0103263855
129,0.8516328166550837,0.75,0.8599782394856706,0.9083291754368652,0.8800857248549095,0.910038
130,0.8516328166550837,0.875,0.8554579809551497,0.9004620921570272,0.8800857248549095,0.94906574
131,0.8516328166550837,0.875,0.8501354583090984,0.8672402880639469,0.8800857248549095,0.910038
132,0.22539392942264302,0.375,0.2879052646462938,0.6678619388394502,0.38703017625128394,0.32319432
133,0.22539392942264302,0.125,0.1332859904461754,0.032649086323962545,0.08601066719659406,0.12869531
134,0.8516328166550837,1.0,0.8506089885580961,0.9204606004036624,0.7739475738159217,0.90274215
135,0.8516328166550837,0.375,0.8420041089002464,0.9260592691919731,0.7739475738159217,0.90833515
136,0.22539392942264302,0.0,0.14015952295037065,0.05628683201238668,0.08601066719659406,0.058485806
137,0.5894130105363533,1.0,0.8426304301907758,0.5287851730019952,0.7134401961294567,0.5471535
138,0.9315552733772805,1.0,0.8765460129280216,0.9503738333499349,0.9448302503205978,0.9639282
139,0.9315552733772805,0.875,0.8405859646204681,0.8630957450270755,0.897840675982165,0.9038909
140,0.4082652924271696,0.625,0.40041143320885775,0.7478324221204208,0.8059095101764091,0.9192252
141,0.22539392942264302,0.375,0.175363592200169,0.3723080004311665,0.38703017625128394,0.30245876
142,0.4082652924271696,0.75,0.3897605427312882,0.42131365680540817,0.8059095101764091,0.5221958
143,0.8516328166550837,0.875,0.8497085939909672,0.8746736498780603,0.8800857248549095,0.9151134
144,0.8516328166550837,0.875,0.8473969377410113,0.9131631314585577,0.7739475738159217,0.923847
145,0.5894130105363533,0.875,0.8387176246913063,0.896678341804947,0.7134401961294567,0.9405128
146,0.9113044896378328,0.875,0.8716224858875596,0.7999722902104673,0.8130751091155304,0.73193216
147,0.8082084241121932,1.0,0.851482929299631,0.9351259848053386,0.8059095101764091,0.8423164
148,0.5894130105363533,0.875,0.8514478458527468,0.7528342984418896,0.7134401961294567,0.92612034
149,0.8516328166550837,0.875,0.857855535005642,0.8916100165191384,0.7739475738159217,0.90274215
150,0.8516328166550837,0.875,0.8613554852006536,0.9243280900260641,0.7739475738159217,0.923847
151,0.4082652924271696,0.0,0.1441907982737091,0.04259633661706863,0.09213845083547925,0.10505313
152,0.8516328166550837,1.0,0.8636069920607152,0.8979403758129225,0.8800857248549095,0.8883179
153,0.8516328166550837,1.0,0.9074374351815541,0.9348205429604992,0.8800857248549095,0.96296114
154,0.9315552733772805,1.0,0.8803801263881699,0.9517857587117404,0.9448302503205978,0.9844388
155,0.8654211258639087,0.75,0.8747083943851052,0.8438509130272619,0.776915564411902,0.7489438
156,0.22539392942264302,0.25,0.17189306933537626,0.20467447676181863,0.38703017625128394,0.294528
157,0.8516328166550837,0.75,0.8542679440797106,0.8852483282276256,0.8800857248549095,0.8883179
158,0.8516328166550837,1.0,0.8537762119575205,0.8991587473590296,0.8800857248549095,0.9258815
159,0.8059174607520485,0.875,0.8478376114482271,0.9591036353709343,0.9188145410209155,0.9333079
160,0.8516328166550837,1.0,0.9086819795554542,0.8741274088023575,0.8800857248549095,0.8883179
161,0.22539392942264302,0.0,0.08907162702768018,0.02686640644514095,0.08601066719659406,0.067412674
162,0.8516328166550837,1.0,0.8526451122738069,0.8981858692214215,0.8800857248549095,0.8913391
163,0.9315552733772805,1.0,0.8768604657069448,0.9521843233780415,0.9448302503205978,0.9715089
164,0.8082084241121932,1.0,0.8492864623789702,0.8680568754319823,0.9188145410209155,0.9333079
165,0.18305485912898867,0.0,0.23329778353741146,0.22723223122617772,0.18660190434338544,0.1961605
166,0.06783504081296488,0.0,0.07510049847346464,0.001706085677474596,0.00531917813023313,0.003440082
167,0.8082084241121932,0.75,0.8424182313767652,0.9276566807376206,0.8059095101764091,0.96124077
168,0.8516328166550837,0.625,0.8517741489450383,0.8944116707026022,0.7739475738159217,0.908264
169,0.676212719514987,0.5,0.8225023094933168,0.7516398996069156,0.8101532631066605,0.6005639
170,0.8516328166550837,0.75,0.8436333363388571,0.8079408986438115,0.7739475738159217,0.78226095
171,0.8082084241121932,1.0,0.8506588748547712,0.962024405247305,0.9188145410209155,0.98472315
172,0.12502911305652398,0.125,0.18850144054768758,0.06529124207579579,0.10533153104205731,0.028990984
173,0.8516328166550837,0.875,0.8505598969099735,0.893340478973083,0.8800857248549095,0.7335596
174,0.8654211258639087,0.75,0.8565448920387443,0.821384486121798,0.776915564411902,0.71994483
175,0.8516328166550837,0.75,0.8983904635585341,0.872314074423206,0.8800857248549095,0.9628632
176,0.8082084241121932,1.0,0.8503076982540517,0.9082974880874297,0.9188145410209155,0.9342066
177,0.22539392942264302,0.125,0.11807405439430152,0.3291553100199329,0.08601066719659406,0.13728619
178,0.8516328166550837,0.875,0.8528237542941272,0.903630519625716,0.7739475738159217,0.90274215
179,0.8654211258639087,1.0,0.860237867258071,0.9174427805817915,0.866537542710218,0.8980482
180,0.8059174607520485,1.0,0.8484139421119138,0.9683778749881966,0.8059095101764091,0.94708455
181,0.8516328166550837,0.625,0.8445962036357433,0.8645355224747734,0.7739475738159217,0.90833515
182,0.3077032273870942,0.875,0.5957242701339415,0.4806605288415951,0.14919526528222166,0.26763475
183,0.06783504081296488,0.0,0.15043765303862588,0.027764124408689625,0.012656690746474027,0.016418695
184,0.22539392942264302,0.375,0.27108561599563685,0.1684370885483212,0.38703017625128394,0.32319432
185,0.8516328166550837,0.625,0.8517741489450383,0.8007785158405402,0.7739475738159217,0.9520131
186,0.4082652924271696,0.75,0.39925074306500513,0.4724637988777291,0.8059095101764091,0.67086774
187,0.8516328166550837,0.5,0.8513615182158726,0.6455789443420175,0.7739475738159217,0.649874
188,0.9315552733772805,1.0,0.9293728750820337,0.9699251866836687,0.9448302503205978,0.94198686
189,0.8516328166550837,1.0,0.8566243759490725,0.9178576426077631,0.8800857248549095,0.94906574
190,0.22539392942264302,0.0,0.0963048655719774,0.03243856000817308,0.08601066719659406,0.12869531
191,0.8516328166550837,0.875,0.8478635596815511,0.9008772450803548,0.7739475738159217,0.90274215
192,0.22539392942264302,0.375,0.2858468227753369,0.36086791857331657,0.38703017625128394,0.13764912
193,0.18305485912898867,0.0,0.14896212744724824,0.0361836656488965,0.027744895004992304,0.08568847
194,0.13346448574875158,0.0,0.07579222008145398,0.004372752344141262,0.06125632841097692,0.00884521
195,0.06783504081296488,0.0,0.08708497290108357,0.009733333333333333,0.00531917813023313,0.0017585754
196,0.8516328166550837,1.0,0.856972189717383,0.9176325031137974,0.8800857248549095,0.8727538
197,0.9315552733772805,1.0,0.9298506169461261,0.966336200902881,0.9448302503205978,0.98362964
198,0.22539392942264302,0.125,0.17389147494275511,0.23064598324823088,0.38703017625128394,0.30245876
199,0.22539392942264302,0.125,0.11404068820417251,0.18283162612807594,0.08601066719659406,0.12869531
200,0.8516328166550837,1.0,0.853461638583284,0.89916664747421,0.8800857248549095,0.88497365
201,0.987939288202046,1.0,0.985373758581786,0.9620102306724012,0.9448302503205978,0.99008477
202,0.8516328166550837,1.0,0.8558494242903196,0.935794494864233,0.8800857248549095,0.9529206
203,0.8516328166550837,0.75,0.860158056815211,0.9213310718323987,0.8800857248549095,0.81845427
204,0.8516328166550837,0.875,0.8492793214444367,0.8760710788549645,0.8800857248549095,0.8883179
205,0.4082652924271696,1.0,0.40359103950010744,0.9422056512284729,0.8059095101764091,0.79729396
206,0.5894130105363533,0.75,0.8541293001066439,0.8459974618551607,0.8023274356628001,0.7559329
207,0.9315552733772805,0.875,0.869861228845788,0.7617767311136959,0.9448302503205978,0.8928955
208,0.22539392942264302,0.25,0.17189306933537626,0.21282980715785216,0.38703017625128394,0.30245876
209,0.8516328166550837,0.625,0.8493470030894236,0.5196415957112884,0.7739475738159217,0.6386882
210,0.9315552733772805,0.875,0.8789936105950891,0.9492158836583586,0.9448302503205978,0.98174536
211,0.22539392942264302,0.125,0.10965940333063703,0.06625895273773928,0.08601066719659406,0.067412674
212,0.8516328166550837,0.875,0.8509818925942865,0.9063470696208139,0.8800857248549095,0.9575892
213,0.8516328166550837,0.875,0.8528237542941272,0.903630519625716,0.7739475738159217,0.90274215
214,0.8516328166550837,1.0,0.9052855137756177,0.9285908464031795,0.8800857248549095,0.92028683
215,0.18305485912898867,0.0,0.10969683776142813,0.008331873817871104,0.0714258531132304,0.009383142
216,0.22539392942264302,0.625,0.17855038989631636,0.4593730529248361,0.38703017625128394,0.21512759
217,0.5894130105363533,0.875,0.8551659160754455,0.9151338070942293,0.7134401961294567,0.91310966
218,0.22539392942264302,0.0,0.09435885032144187,0.029174377102917766,0.08601066719659406,0.042368352
219,0.7523718685718513,0.875,0.841439642584938,0.9018548418335709,0.7461592949526143,0.9070113
220,0.8516328166550837,0.75,0.8484136230740618,0.8582571385999633,0.8800857248549095,0.8883179
221,0.8516328166550837,1.0,0.8515030066117828,0.9172753418034724,0.7739475738159217,0.90274215
222,0.8516328166550837,1.0,0.8620899518403883,0.8979403758129225,0.8800857248549095,0.8883179
223,0.8516328166550837,1.0,0.8537762119575205,0.9048394038652969,0.8800857248549095,0.94906574
224,0.7158283099017246,0.875,0.8526157080366769,0.46187646057232296,0.6646366310412879,0.122914195
225,0.8516328166550837,0.875,0.8509818925942865,0.9066474936400324,0.8800857248549095,0.90731883
226,0.8516328166550837,0.875,0.8478635596815511,0.8873353939651499,0.7739475738159217,0.923847
227,0.8516328166550837,0.875,0.8503479819059298,0.9000076907666777,0.8800857248549095,0.9575892
228,0.8516328166550837,0.875,0.8473969377410113,0.9106069709100806,0.7739475738159217,0.90274215
229,0.8082084241121932,1.0,0.8498734997828447,0.9692720039572025,0.8059095101764091,0.9192252
230,0.32168852294225614,0.0,0.12997081388504717,0.012325636313822804,0.05842029396423886,0.06193322
231,0.9315552733772805,1.0,0.8804433866633828,0.938029081780534,0.9448302503205978,0.9474659
232,0.8516328166550837,0.875,0.8642622373286819,0.9157476962136173,0.7739475738159217,0.90274215
233,0.4847258228011545,0.75,0.644803379387206,0.0736024910120447,0.12345183179393696,0.057219744
234,0.8516328166550837,1.0,0.850157974215427,0.9270836110380561,0.7739475738159217,0.923847
235,0.22539392942264302,0.625,0.1765620408396775,0.508832804922375,0.38703017625128394,0.32319432
236,0.8516328166550837,1.0,0.8873039088307354,0.8916881704996371,0.7739475738159217,0.90274215
237,0.18305485912898867,0.0,0.12943558934532715,0.017103913902147164,0.0714258531132304,0.065464735
238,0.8516328166550837,0.875,0.8478635596815511,0.8873353939651499,0.7739475738159217,0.923847
239,0.8516328166550837,1.0,0.8541197797282143,0.9087572022694241,0.7739475738159217,0.923847
240,0.4082652924271696,0.875,0.41693223187979805,0.8795262542800606,0.8059095101764091,0.80343944
241,0.06783504081296488,0.0,0.148826250692125,0.055289276633153764,0.013005928853754942,0.009642899
242,0.8516328166550837,1.0,0.8523862309158471,0.9121155162803473,0.7739475738159217,0.923847
243,0.8516328166550837,0.875,0.8509818925942865,0.8889010380568815,0.8800857248549095,0.910038
244,0.9315552733772805,1.0,0.8807258584449893,0.9479894624991887,0.9448302503205978,0.94861346
245,0.5894130105363533,0.5,0.8473637580373861,0.6001858748184122,0.7134401961294567,0.3577003
246,0.22539392942264302,0.625,0.17724321361514572,0.5141034812349619,0.38703017625128394,0.36623085
247,0.06783504081296488,0.0,0.07600980123186743,0.030198748825993414,0.00531917813023313,0.011411428
248,0.5894130105363533,0.5,0.786557218987815,0.5759804253073036,0.7134401961294567,0.217821
249,0.8469806080203806,1.0,0.8909659495143628,0.919917132309887,0.7771305136488632,0.90961766
250,0.8516328166550837,1.0,0.8537762119575205,0.9090984668812921,0.8800857248549095,0.9575892
251,0.4082652924271696,0.75,0.3960845680035833,0.7966093004062471,0.8059095101764091,0.87860096
252,0.8516328166550837,0.875,0.8576834277931494,0.7369723913410378,0.7739475738159217,0.6001568
253,0.9315552733772805,1.0,0.9268056982124604,0.9278262753605175,0.9448302503205978,0.91867065
254,0.4082652924271696,0.75,0.41211441955910816,0.8586166984976383,0.8059095101764091,0.8453813
255,0.22539392942264302,0.375,0.2657025926244579,0.27964685108941784,0.38703017625128394,0.33907837
256,0.22539392942264302,0.0,0.0873926363799003,0.02152587444610816,0.08601066719659406,0.061377823
257,0.06783504081296488,0.0,0.07347343430484486,0.0,0.00531917813023313,0.0052253604
258,0.06783504081296488,0.0,0.07770232000914225,0.007717778981088309,0.00531917813023313,0.003361106
259,0.06783504081296488,0.0,0.09022654254199047,0.032708491804294894,0.00531917813023313,0.010259032
260,0.8654211258639087,1.0,0.8605704768007353,0.9120393722980531,0.866537542710218,0.82209235
261,0.4847258228011545,0.875,0.6897118420667022,0.10253737337404319,0.07523813416180235,0.20268053
262,0.5894130105363533,0.5,0.7999654971711545,0.6275103038334926,0.7134401961294567,0.34720367
263,0.8516328166550837,0.875,0.8468820634820917,0.8262769693694225,0.7739475738159217,0.9413566
264,0.22539392942264302,0.125,0.17389147494275511,0.23064598324823088,0.38703017625128394,0.30245876
265,0.8516328166550837,1.0,0.8553906714067623,0.9202413380031537,0.7739475738159217,0.923847
266,0.988113343805357,1.0,0.9858767519526769,0.9612276219767492,0.9448302503205978,0.99008477
267,0.8516328166550837,0.75,0.9013994724889242,0.8452497862891474,0.8800857248549095,0.6611625
268,0.18305485912898867,0.0,0.11212157325925744,0.01976025732283147,0.0714258531132304,0.023258805
269,0.18305485912898867,0.0,0.10111276619430647,0.006331873817871105,0.0714258531132304,0.020513892
270,0.5894130105363533,0.875,0.8397827053117761,0.8134176961327158,0.7134401961294567,0.8164301
271,0.9315552733772805,0.875,0.8792885319277259,0.6770593138991108,0.9448302503205978,0.8655863
272,0.06783504081296488,0.0,0.08459605822848446,0.013694791646262234,0.00531917813023313,0.008695006
273,0.8516328166550837,0.75,0.8659688932333525,0.6677796863012742,0.7739475738159217,0.8697755
274,0.22539392942264302,0.125,0.17389147494275511,0.23064598324823088,0.38703017625128394,0.30245876
275,0.18305485912898867,0.0,0.13429593126914455,0.04415135365995479,0.0714258531132304,0.053191245
276,0.22539392942264302,0.625,0.19230967182800449,0.6766229063419369,0.38703017625128394,0.30245876
277,0.9315552733772805,0.875,0.8692142439447055,0.9381759291995633,0.897840675982165,0.9325418
278,0.8082084241121932,1.0,0.8520110194734379,0.9702439839337983,0.9188145410209155,0.98472315
279,0.4082652924271696,0.625,0.4039540667272132,0.4895589207751778,0.8059095101764091,0.83628386
280,0.8516328166550837,1.0,0.8666180854209279,0.9218606702553284,0.8800857248549095,0.8727538
281,0.9315552733772805,1.0,0.8801584114389028,0.943077596529967,0.9448302503205978,0.93798494
282,0.8516328166550837,0.75,0.8484136230740618,0.8870676319814109,0.8800857248549095,0.88497365
283,0.8516328166550837,0.875,0.8497085939909672,0.8742820517815617,0.8800857248549095,0.8883179
284,0.8654211258639087,0.625,0.8528745955136434,0.7620542055581727,0.776915564411902,0.84125817
285,0.8516328166550837,0.875,0.8554579809551497,0.8938903450759972,0.8800857248549095,0.9258815
286,0.8516328166550837,0.75,0.8542679440797106,0.8642829160271333,0.8800857248549095,0.88497365
287,0.8516328166550837,0.875,0.8509818925942865,0.9071002008420518,0.8800857248549095,0.94906574
288,0.8516328166550837,0.875,0.857855535005642,0.8916100165191384,0.7739475738159217,0.90274215
289,0.22539392942264302,0.375,0.175363592200169,0.3723080004311665,0.38703017625128394,0.30245876
290,0.4082652924271696,0.125,0.14443665000719635,0.03908293768492876,0.09213845083547925,0.015745997
291,0.06783504081296488,0.0,0.056697005657454766,0.02549204358859531,0.00531917813023313,0.0007842779
